player_name,equipe,positions,age,player_id,player_country_code,UMAP_1,UMAP_2,UMAP_3
Osame Sahraoui,Lille,"FW,MF",23.0,6f9fa232,MAR,6.0860085,1.2106287,7.4734645
André Gomes,Lille,MF,31.0,1961b2aa,POR,8.3715925,3.1679351,7.422248
Emmanuel Agbadou,Reims,DF,27.0,75f1ed80,CIV,9.3704195,3.7046869,6.7906275
Romain Del Castillo,Brest,FW,28.0,0be95d34,FRA,6.560154,2.4610908,6.7506595
Mostafa Mohamed,Nantes,FW,26.0,595e6f3e,EGY,6.483012,-1.2394612,7.397815
Florian Tardieu,Saint,MF,32.0,ed39121c,FRA,8.152074,3.4637215,7.466743
Arouna Sangante,Le Havre,DF,22.0,17bb562c,SEN,10.381103,4.097102,6.641447
Abdallah Sima,Brest,"FW,MF",23.0,fdbde523,SEN,6.0858917,-1.0876031,7.0777793
Tanner Tessmann,Lyon,MF,22.0,ac277993,USA,8.986815,3.139273,7.08636
Lilian Brassier,Rennes,DF,24.0,5b146df3,FRA,10.004623,3.889245,6.66843
Falaye Sacko,Montpellier,DF,29.0,6388e356,MLI,11.098873,2.2249236,6.093017
Mika Biereth,Monaco,FW,21.0,a1d95db3,DEN,5.8080525,-0.8227892,6.408059
Leo Skiri Østigård,Rennes,DF,24.0,b35a7399,NOR,10.657759,3.7454932,6.4272723
Ngal'Ayel Mukau,Lille,MF,19.0,bb461b8a,COD,8.996257,2.4361231,7.3318887
Shavy Babicka,Toulouse,"MF,FW",24.0,c6f0d5d4,GAB,7.3261056,-0.13333032,6.5304475
Jordan James,Rennes,MF,20.0,f719ad7f,WAL,7.991926,2.2127628,6.6238656
Christopher Operi,Le Havre,"DF,FW",27.0,914bb955,CIV,7.586476,2.1934032,6.116456
Arnaud Nordin,Montpellier,FW,26.0,7b9a9e25,FRA,7.058663,0.4825285,6.5293164
Nhoa Sangui,Reims,"DF,MF",18.0,3f465a66,FRA,9.879302,1.2105919,6.386022
Valentín Barco,Strasbourg,"MF,DF",20.0,b9f282ec,ARG,8.480721,2.4675565,7.1370244
Issiaga Sylla,Montpellier,DF,30.0,b99bec05,GUI,9.3448925,1.3851036,7.0571976
Aleksandr Golovin,Monaco,"MF,FW",28.0,3708e9fa,RUS,7.5506835,2.2670155,7.8491144
Ayyoub Bouaddi,Lille,MF,16.0,8006228f,FRA,8.994629,2.2021263,7.9864364
Mama Samba Baldé,Brest,FW,28.0,fb14aa28,GNB,6.1758113,-0.94270474,7.4508886
Mitchel Bakker,Lille,"FW,DF",24.0,a8567629,NED,7.2024274,1.942594,6.1166506
Tanguy Ndombele,Nice,MF,27.0,5cdddffa,FRA,8.272236,0.5429164,6.8032765
Mory Gbane,Reims,"DF,MF",23.0,ab8b392c,CIV,9.950327,2.5913222,6.132024
Ruben Aguilar,Lens,"DF,MF",31.0,3dd738a1,FRA,7.2494617,3.0063446,6.9857287
Djaoui Cissé,Rennes,MF,20.0,576ca93f,FRA,8.839874,2.9331172,7.475269
Wahbi Khazri,Montpellier,"FW,MF",33.0,2677a1de,TUN,7.6714535,1.2313477,5.5650673
Musa Al-Taamari,Montpellier,"FW,MF",27.0,f15f8b2b,JOR,6.4201393,0.5772986,6.8376846
Timothee Pembele,Le Havre,DF,21.0,f8ce97ca,FRA,9.149704,1.0812713,6.962446
Jaydee Canvot,Toulouse,"DF,MF",18.0,3684108d,FRA,10.314652,2.2512856,6.4663086
Edimilson Fernandes,Brest,"MF,DF",28.0,3bb625ac,SUI,9.755498,2.7817364,5.912621
Badredine Bouanani,Nice,"MF,FW",19.0,0400dd2f,ALG,6.4508266,0.9747396,6.791484
Abner,Lyon,DF,24.0,7f9c5d2d,BRA,8.384661,2.084867,6.644119
Kevin Danso,Lens,DF,25.0,6e33125f,AUT,10.378612,4.048322,5.952309
Akor Adams,Montpellier,FW,24.0,2ccd39ed,NGA,6.31638,-1.4842952,5.5595717
Gonçalo Ramos,Paris S,FW,23.0,f63cda26,POR,5.990396,-0.9800923,6.196978
Matias Fernandez-Pardo,Lille,"FW,MF",19.0,0cdb6a2a,BEL,7.152667,0.7212624,6.5741825
Sofiane Diop,Nice,"MF,FW",24.0,19053e31,FRA,6.903036,1.4420336,7.021357
Irvin Cardona,Saint,FW,26.0,5e080f73,MLT,6.755069,-0.29791516,5.9838724
Rassoul Ndiaye,Le Havre,MF,22.0,36f65bdf,SEN,9.095076,1.1981736,6.8432946
Jeremie Boga,Nice,"MF,FW",27.0,fe012aca,CIV,6.335265,0.90840036,6.442895
Ernest Nuamah,Lyon,"FW,MF",20.0,234a703c,GHA,6.9693575,0.6527541,6.7363153
Amine Gouiri,Marseille,"FW,MF",24.0,aad56ca3,ALG,6.414618,0.14825866,5.940014
Han-Noah Massengo,Auxerre,MF,23.0,eba1e557,FRA,9.713212,1.3740122,5.9797316
Angelo Fulgini,Lens,"MF,FW",27.0,4b96c347,FRA,7.093815,1.6394644,6.5557857
Louis Mouton,Saint,MF,22.0,c37823fe,FRA,8.4499235,2.195077,7.859204
Neal Maupay,Marseille,FW,27.0,4bcf39f6,FRA,7.6561217,-0.89686286,6.2412953
Aimen Moueffek,Saint,MF,23.0,2591b066,FRA,8.98247,0.4302869,6.6217394
Yunis Abdelhamid,Saint,DF,36.0,32c2d95f,MAR,11.211522,3.484473,5.9500794
Khalil Fayad,Montpellier,"MF,FW",20.0,faf00ab8,FRA,9.588325,2.1584985,6.7852955
Soungoutou Magassa,Monaco,MF,20.0,dfc5d4fa,FRA,9.051082,2.6430027,7.948084
Mohammed Salisu,Monaco,DF,25.0,0b33f6ad,GHA,10.446003,3.4523506,6.636973
Warren Kamanzi,Toulouse,"DF,MF",23.0,a426a912,NOR,8.958996,0.5388805,6.8094983
