tsne_1,tsne_2,tsne_3,player_name,equipe,positions
-9.862223,29.258554,-16.18498,Christopher Wooh,Rennes,DF
-9.692215,-28.497292,2.2084045,André Ayew,Le Havre,FW
3.22077,-31.180351,13.055941,Georges Mikautadze,Lyon,FW
0.5199047,22.810373,-16.94414,Derek Cornelius,Marseille,DF
-0.73741186,-0.25754902,12.962648,Anass Zaroury,Lens,"FW,MF"
16.353561,-2.8875754,1.6699474,Ali Abdi,Nice,"DF,MF"
17.252705,0.16651036,7.3258524,Przemysław Frankowski,Lens,DF
-6.5679674,17.367968,-15.954437,Malang Sarr,Lens,DF
-9.224309,24.971878,-17.377232,Julien Le Cardinal,Brest,DF
-17.452835,14.435791,-13.642739,Emmanuel Biumla,Angers,DF
-20.996857,4.434714,11.994119,Kamory Doumbia,Brest,"MF,FW"
2.6483474,3.1337285,10.047892,Sorba Thomas,Nantes,"FW,MF"
-3.903631,1.8321725,-18.590454,Lilian Raolisoa,Angers,"DF,FW"
1.3816667,6.6224747,-11.685422,Amadou Koné,Reims,MF
3.5104017,-14.429554,11.3939705,Osame Sahraoui,Lille,"FW,MF"
1.4046726,10.515897,-1.1075392,André Gomes,Lille,MF
-3.0383053,14.158465,-10.509366,Emmanuel Agbadou,Reims,DF
7.0307646,4.0179753,9.820713,Romain Del Castillo,Brest,FW
-5.008804,-29.79619,4.205892,Mostafa Mohamed,Nantes,FW
1.2111393,12.48749,2.086665,Florian Tardieu,Saint,MF
-8.298363,19.201387,-6.27635,Arouna Sangante,Le Havre,DF
-6.9354873,-29.319063,6.8590264,Abdallah Sima,Brest,"FW,MF"
-2.6745,9.347908,-4.9177856,Tanner Tessmann,Lyon,MF
-7.824465,17.58885,-12.781552,Lilian Brassier,Rennes,DF
-24.857796,10.480102,-8.77433,Falaye Sacko,Montpellier,DF
-1.1295319,-36.04839,11.283811,Mika Biereth,Monaco,FW
-10.411191,20.711128,-9.680349,Leo Skiri Østigård,Rennes,DF
-0.38388938,2.540752,-6.620166,Ngal'Ayel Mukau,Lille,MF
-7.628778,-21.616638,2.370019,Shavy Babicka,Toulouse,"MF,FW"
-0.13659935,1.4261607,-1.3143519,Jordan James,Rennes,MF
-1.7363724,2.861195,12.79822,Christopher Operi,Le Havre,"DF,FW"
-5.7922497,-15.32175,2.4326446,Arnaud Nordin,Montpellier,FW
-9.993033,-0.4299193,-4.052227,Nhoa Sangui,Reims,"DF,MF"
-2.374802,3.2404783,-11.427776,Valentín Barco,Strasbourg,"MF,DF"
-16.173489,-6.1743836,-13.776627,Issiaga Sylla,Montpellier,DF
4.676257,-0.8247668,1.9755723,Aleksandr Golovin,Monaco,"MF,FW"
1.9773226,0.39011398,-7.639332,Ayyoub Bouaddi,Lille,MF
-5.080169,-26.28475,8.464563,Mama Samba Baldé,Brest,FW
