method,tag,eps,min_samples,silhouette,calinski_harabasz,davies_bouldin,n_clusters,n_noise
pca,joueurs_ligue1_PCA_raw,3.9523941909807165,20,,,,1,134
pca,joueurs_ligue1_PCA_raw,4.214719296991334,20,,,,1,110
pca,joueurs_ligue1_PCA_raw,4.477044403001952,20,,,,1,92
pca,joueurs_ligue1_PCA_raw,4.73936950901257,20,,,,1,72
pca,joueurs_ligue1_PCA_raw,5.001694615023187,20,,,,1,53
pca,joueurs_ligue1_PCA_raw,5.2640197210338044,20,,,,1,34
pca,joueurs_ligue1_PCA_raw,5.526344827044422,20,,,,1,29
pca,joueurs_ligue1_PCA_raw,5.78866993305504,20,,,,1,24
pca,joueurs_ligue1_PCA_raw,6.050995039065658,20,,,,1,18
pca,joueurs_ligue1_PCA_raw,6.3133201450762755,20,,,,1,15
pca,joueurs_ligue1_PCA_raw,6.575645251086892,20,,,,1,11
